Sr..No.,Date,Field.Code,Species,Location.Encounterd,Gear.Type,Boat.Name,No..of.Hauls,Tow.duration.hours,Average.Haul.Duration..Hours.,Condition.at.encounter.,Snout.to.Vent..cm.,Body.Length..cm.,Tail.Length..cm.,Weight..g.,Sex,Month,Year,Remarks
512,01-01-2018,HCDB07,Hydrophis curtus,Dandi,,da8e0a55043a40d162136b559466c82c,NA,NA,NA,Alive,49,55,6,215,Male,January,2018,Found on the beach near boat
513,02-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,
514,02-01-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,
515,02-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,Jeuvenile
516,02-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,"Large, bloated, prominent ventral spines"
517,04-01-2018,HSDB03,Hydrophis schistosus,Dandi,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,NA,Alive,73.1,83.5,10.4,295,Male,January,2018,Attempted blood draw
518,04-01-2018,HSMT01,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Alive,74,85.5,11.5,490,Male,January,2018,
519,04-01-2018,HSMT02,Hydrophis schistosus,Malvan,Trawler,81add25693d08e6532974d836f3b1445,3,NA,2.5,Dead,84,96.6,12.6,245,Male,January,2018,
520,04-01-2018,HCMT06,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Alive,41.5,47,5.5,185,Male,January,2018,
521,04-01-2018,HCMT07,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,60.3,67.5,7.2,175,Male,January,2018,Everted hemipenis
522,04-01-2018,HCMT08,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,64.5,70.7,6.2,195,Male,January,2018,Everted hemipenis
523,04-01-2018,HCMT09,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,68.7,74.6,5.9,195,Male,January,2018,Internal bleeding
524,04-01-2018,HCMT10,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,56.5,62.2,5.7,190,Male,January,2018,
525,04-01-2018,HCMT11,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,51.2,55.6,4.4,155,Male,January,2018,Swollen Cloaca
526,04-01-2018,HCMT12,Hydrophis curtus,Malvan,Trawler,81add25693d08e6532974d836f3b1445,3,NA,2.5,Dead,48.5,54.1,5.6,260,Female,January,2018,
527,04-01-2018,HCMT13,Hydrophis curtus,Malvan,Trawler,81add25693d08e6532974d836f3b1445,3,NA,2.5,Dead,55.5,63.1,7.6,190,Female,January,2018,
528,04-01-2018,HCMT14,Hydrophis curtus,Malvan,Trawler,81add25693d08e6532974d836f3b1445,3,NA,2.5,Dead,59.5,65.7,6.2,195,Male,January,2018,
529,04-01-2018,HCMT15,Hydrophis curtus,Malvan,Trawler,81add25693d08e6532974d836f3b1445,3,NA,2.5,Dead,58.7,65.7,7,200,Male,January,2018,Developing spines?
530,04-01-2018,HCMT16,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,57,63.6,6.6,170,Male,January,2018,
531,04-01-2018,HCMT17,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,58,64.5,6.5,140,Male,January,2018,Everted Hemipenis
532,05-01-2018,HSDB04,Hydrophis schistosus,Dandi,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,NA,Alive,69.5,81.2,11.7,410,Male,January,2018,Injured mouth
533,05-01-2018,HSDB05,Hydrophis schistosus,Dandi,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,NA,Alive,74.5,83.9,9.4,420,Male,January,2018,"Injured mouth, spiny mass in gut"
534,05-01-2018,HSDB06,Hydrophis schistosus,Dandi,GillNet,deeedcb24287523e594f58ac26b4c2a6,1,NA,NA,Alive,62.5,71,8.5,280,Male,January,2018,"Small, spiny mass in gut, regurgitated"
535,06-01-2018,HSDB07,Hydrophis schistosus,Dandi,GillNet,3484e5a95d848ec38c20a60ad53eb806,1,NA,NA,Alive,76,84.5,8.5,285,Male,January,2018,
536,08-01-2018,HSDB08,Hydrophis schistosus,Dandi,GillNet,4db71543f0edea99b1f27628bb4a4f34,1,NA,NA,Alive,85,97.5,12.5,535,Male,January,2018,Small boat
537,08-01-2018,HSDB09,Hydrophis schistosus,Dandi,GillNet,7ae3904fcc9ffdb3f429ed42a718ed4a,1,NA,NA,Alive,110,122.3,12.3,810,Female,January,2018,"Small boat, Gravid, Circular lesions and nodules throughout body (photo taken)"
538,09-01-2018,HSDB10,Hydrophis schistosus,Dandi,GillNet,7ae3904fcc9ffdb3f429ed42a718ed4a,1,NA,NA,Alive,64.7,73.6,8.9,340,Female,January,2018,
539,09-01-2018,HSDB11,Hydrophis schistosus,Dandi,GillNet,c645cbfea1795255f62f415f90a1a0bc,1,NA,NA,Alive,56.5,65.4,8.9,245,Female,January,2018,Head injured during retrieval from net
540,09-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,"Stiff, head flattened"
541,09-01-2018,-,Hydrophis curtus,Market Beach,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,
542,09-01-2018,-,Hydrophis curtus,Evening Auction,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,"Male with spines, bloated, evicerated"
543,09-01-2018,HCMT18,Hydrophis curtus,Dandi,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,61.4,67.9,6.5,191,Male,January,2018,Everted Hemipenis
544,10-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,Entangled in sea weed
545,10-01-2018,HYMT01,Hydrophis cyanocinctus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2,Dead,120,130.5,10.5,355,Male,January,2018,Liver tissue collected
546,10-01-2018,HYMT02,Hydrophis cyanocinctus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,3,NA,2,Dead,130.9,141,10.1,485,Male,January,2018,Liver tissue collected
547,11-01-2018,HCMT19,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,58.5,65.2,6.7,180,Male,January,2018,
548,11-01-2018,HCMT20,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Dead,60.8,67.5,6.7,260,Male,January,2018,Stiff/Broken back
549,12-01-2018,HSDB12,Hydrophis schistosus,Dandi,GillNet,3e2aa847a45d61034019ab9ab845eb46,1,NA,NA,Alive,81,89.5,8.5,530,Female,January,2018,"Found aprox. 8km off shore, Gravid?"
550,12-01-2018,HSDB13,Hydrophis schistosus,Dandi,GillNet,161c6b4dc3d0aed32bbdedc5ab28d43d,1,NA,NA,Alive,75,84.5,9.5,315,,January,2018,
551,12-01-2018,HSDB14,Hydrophis schistosus,Dandi,GillNet,fb0eb8bc100e354705ec979022f607f0,1,NA,NA,Alive,84,91.8,7.8,255,,January,2018,
552,12-01-2018,HSDB15,Hydrophis schistosus,Dandi,GillNet,fb0eb8bc100e354705ec979022f607f0,1,NA,NA,Alive,55,60.5,5.5,235,Female,January,2018,
553,12-01-2018,-,Hydrophis curtus,Evening Auction,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,"Jeuvenile, Photo"
554,12-01-2018,-,Hydrophis curtus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,"Fresh?,Female?"
555,15-01-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,
556,15-01-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,Decayed adult
557,16-01-2018,HSDB17,Hydrophis schistosus,Dandi,GillNet,de7a16cd21ae6d914a699721bc1546b4,1,NA,NA,Alive,77.4,90,12.6,460,Male,January,2018,Head injured during retrieval from net
558,16-01-2018,HSDB19,Hydrophis schistosus,Dandi,GillNet,18cdeac8d9b655aa1731abb9f2da4fd2,1,NA,NA,Dead,66.6,75.8,9.2,245,Male,January,2018,"Found on the beach near boat, from previous night's fishing"
559,16-01-2018,HSDB18,Hydrophis schistosus,Dandi,GillNet,1e05977cf83a4cadf476ef5bceec5310,1,NA,NA,Alive,62.5,71,8.5,255,,January,2018,
560,16-01-2018,HSDB16,Hydrophis schistosus,Dandi,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,NA,Alive,61.8,70.8,9,205,Female,January,2018,
561,17-01-2018,HSDB20,Hydrophis schistosus,Dandi,GillNet,de7a16cd21ae6d914a699721bc1546b4,1,NA,NA,Alive,1,12.6,11.6,295,Male,January,2018,
562,17-01-2018,HSDB21,Hydrophis schistosus,Dandi,GillNet,0e5fbcbc0e17de5dbf3f29d0e6f8e41d,1,NA,NA,Alive,75.5,85,9.5,505,Female,January,2018,Gravid
563,17-01-2018,HSDB22,Hydrophis schistosus,Dandi,GillNet,1e05977cf83a4cadf476ef5bceec5310,1,NA,NA,Alive,72,82,10,515,Female,January,2018,"Grvaid, Hematose cloaca"
564,17-01-2018,HSDB23,Hydrophis schistosus,Dandi,GillNet,161c6b4dc3d0aed32bbdedc5ab28d43d,1,NA,NA,Alive,67.5,77.8,10.3,505,Male,January,2018,
565,17-01-2018,HSDB24,Hydrophis schistosus,Dandi,GillNet,23839b78f972f395efc56ad23d54cb54,1,NA,NA,Alive,62.5,72,9.5,335,Female,January,2018,
566,17-01-2018,HSMT03,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,3,NA,2.5,Alive,134.2,146.2,12,1180,Female,January,2018,"Gravid - 21 embryos, preserved"
567,18-01-2018,HSDB25,Hydrophis schistosus,Dandi,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,NA,Alive,59.5,69,9.5,240,Female,January,2018,
568,18-01-2018,HSDB26,Hydrophis schistosus,Dandi,GillNet,a0baee90575cf062cc34b96dc8aa1e6d,1,NA,NA,Alive,70.5,83,12.5,375,Male,January,2018,Unsucessful blood draw
569,18-01-2018,HSDB27,Hydrophis schistosus,Dandi,GillNet,1dffb541b1334cd493483d4d860fb8bb,1,NA,NA,Alive,59,69.5,10.5,220,Male,January,2018,
570,18-01-2018,HSDB28,Hydrophis schistosus,Dandi,GillNet,fa6ceed620ac5a69f553f87664a652bf,1,NA,NA,Dead,88.2,101.4,13.2,420,Male,January,2018,"Oozing blood and feces, "
571,18-01-2018,HSDB30,Hydrophis schistosus,Dandi,GillNet,6de993b788da595c391fe0edc0e2b9ed,1,NA,NA,Alive,79.5,89.7,10.2,500,Female,January,2018,Gravid?
572,18-01-2018,HSDB29,Hydrophis schistosus,Dandi,GillNet,6de993b788da595c391fe0edc0e2b9ed,1,NA,NA,Dead,69.7,80.3,10.6,310,Male,January,2018,Bloated puffer in gut - Cause of Death?
573,19-01-2018,HSDB31,Hydrophis schistosus,Dandi,GillNet,09ea49dbad59e2dc1c290076df4b0483,1,NA,NA,Alive,92.3,105.3,13,595,Male,January,2018,"Injury behind head, swollen head and neck"
574,20-01-2018,HSDB32,Hydrophis schistosus,Dandi,GillNet,deeedcb24287523e594f58ac26b4c2a6,1,NA,NA,Alive,64.4,75.5,11.1,315,Male,January,2018,"Head injury, bleeding"
575,20-01-2018,HSDB33,Hydrophis schistosus,Dandi,GillNet,64b01ff8ac8e3f3fcf367a7b64436602,1,NA,NA,Alive,59.5,69,9.5,185,Male,January,2018,Sluggish
576,20-01-2018,HSDB35,Hydrophis schistosus,Dandi,GillNet,6de993b788da595c391fe0edc0e2b9ed,1,NA,NA,Alive,71.8,81.9,10.1,355,Male,January,2018,Head injured
577,20-01-2018,HSDB34,Hydrophis schistosus,Dandi,GillNet,e8f98db6927b0ecc52ca64697e6d8122,1,NA,NA,Alive,56.6,64,7.4,245,Female,January,2018,
578,20-01-2018,HSDB36,Hydrophis schistosus,Dandi,GillNet,cdb7f4665621c8a47cd8b9fc15275cbe,1,NA,NA,Alive,68.5,79.5,11,375,Male,January,2018,"Bleeding, Injured during removal from net"
579,20-01-2018,HSDB37,Hydrophis schistosus,Dandi,GillNet,e8f98db6927b0ecc52ca64697e6d8122,1,NA,NA,Alive,59,67.8,8.8,230,Male,January,2018,
580,20-01-2018,HSDB39,Hydrophis schistosus,Dandi,GillNet,7560b9aeef734fff3385e299b8edef19,1,NA,NA,Alive,67.1,75.8,8.7,385,Female,January,2018,Gravid?
581,20-01-2018,HSDB38,Hydrophis schistosus,Dandi,GillNet,16945cad4ab1e71620a8657a81488b20,1,NA,NA,Alive,55,63,8,265,Female,January,2018,Small boat
582,20-01-2018,HSDB40,Hydrophis schistosus,Dandi,GillNet,09ea49dbad59e2dc1c290076df4b0483,1,NA,NA,Alive,69,80,11,390,Female,January,2018,Hematose Cloaca
583,20-01-2018,HSDB41,Hydrophis schistosus,Dandi,GillNet,09ea49dbad59e2dc1c290076df4b0483,1,NA,NA,Alive,60.5,72.5,12,215,Male,January,2018,
584,20-01-2018,HSDB42,Hydrophis schistosus,Dandi,GillNet,3484e5a95d848ec38c20a60ad53eb806,1,NA,NA,Alive,89.8,102.7,12.9,445,Male,January,2018,Swollen Neck
585,20-01-2018,HSDB43,Hydrophis schistosus,Dandi,GillNet,b1b70a1924f8506303cb2360adc38f83,1,NA,NA,Alive,64,73.2,9.2,280,Male,January,2018,
586,20-01-2018,HSDB44,Hydrophis schistosus,Dandi,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,NA,Alive,62.6,70.9,8.3,355,Female,January,2018,
587,21-01-2018,HSDB45,Hydrophis schistosus,Dandi,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,NA,Alive,67,78,11,250,Male,January,2018,
588,21-01-2018,HSDB46,Hydrophis schistosus,Dandi,GillNet,b6b3841d4d33b6a3c6037f10772d0295,1,NA,NA,Alive,82.3,93.5,11.2,420,Male,January,2018,Notch on tail
589,21-01-2018,HSDB47,Hydrophis schistosus,Dandi,GillNet,758c00d6b30747a2f14fbd95e617d4ea,1,NA,NA,Alive,52.5,61,8.5,220,Female,January,2018,
590,21-01-2018,HSDB48,Hydrophis schistosus,Dandi,GillNet,1e05977cf83a4cadf476ef5bceec5310,1,NA,NA,Alive,63.5,71.5,8,235,Female,January,2018,"Head injured, moulting"
591,21-01-2018,HSDB49,Hydrophis schistosus,Dandi,GillNet,bbe2eef26eaba8fb23777ce3c44515ec,1,NA,NA,Alive,80.5,91.4,10.9,535,Male,January,2018,Injury on neck
592,21-01-2018,HSDB50,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,NA,Alive,58.9,68.5,9.6,300,Male,January,2018,
593,21-01-2018,HSDB51,Hydrophis schistosus,Dandi,GillNet,64b01ff8ac8e3f3fcf367a7b64436602,1,NA,NA,Alive,67.2,76.3,9.1,275,Female,January,2018,
594,21-01-2018,HSDB52,Hydrophis schistosus,Dandi,GillNet,5d60895695ea3e35b712dfc214a41317,1,NA,NA,Alive,86,97,11,440,Male,January,2018,caught in net at 4:30
595,21-01-2018,HSDB53,Hydrophis schistosus,Dandi,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,NA,Alive,77,90.1,13.1,475,Male,January,2018,"Injured mouth, Blood draw clotted"
596,21-01-2018,HSDB54,Hydrophis schistosus,Dandi,GillNet,6cbfb2315fb1cb013b058b3cbf96f78c,1,NA,NA,Alive,60.5,68.9,8.4,370,Male,January,2018,
597,21-01-2018,HSDB55,Hydrophis schistosus,Dandi,GillNet,bbe2eef26eaba8fb23777ce3c44515ec,1,NA,NA,Alive,60.5,60.5,NA,190,Female,January,2018,
598,21-01-2018,HSDB56,Hydrophis schistosus,Dandi,GillNet,ff5638355f1488ad485133cd448906f3,1,NA,NA,Alive,103,116,13,730,Female,January,2018,"Gravid, Bleeding mouth"
599,21-01-2018,-,Hydrophis schistosus,Evening Auction,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,Injured
600,21-01-2018,-,Hydrophis curtus,Evening Auction,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,Decaying
601,22-01-2018,HSDB57,Hydrophis schistosus,Dandi,GillNet,7ae3904fcc9ffdb3f429ed42a718ed4a,1,NA,NA,Alive,62.3,69.7,7.4,225,Female,January,2018,Caught in net at 5:30
602,22-01-2018,HSDB58,Hydrophis schistosus,Dandi,GillNet,e1442c55edfcc891a6bf49244a0244b6,1,NA,NA,Alive,59.3,70.3,11,315,Male,January,2018,Caught in net at 4:30
603,22-01-2018,HSDB59,Hydrophis schistosus,Dandi,GillNet,bbe2eef26eaba8fb23777ce3c44515ec,1,NA,NA,Alive,63,74,11,280,Male,January,2018,
604,22-01-2018,HSDB60,Hydrophis schistosus,Dandi,GillNet,6a67d4c0387babe83e3e9f321379b83a,1,NA,NA,Alive,56.5,65,8.5,235,Female,January,2018,
605,22-01-2018,HSDB61,Hydrophis schistosus,Dandi,GillNet,3484e5a95d848ec38c20a60ad53eb806,1,NA,NA,Alive,95,106.5,11.5,470,Male,January,2018,
606,22-01-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,From previous night
607,23-01-2018,HSDB62,Hydrophis schistosus,Dandi,GillNet,14be065d6575b0d8b54fa370e06a53ac,1,NA,NA,Alive,65.5,77.5,12,350,Male,January,2018,
608,23-01-2018,HSDB63,Hydrophis schistosus,Dandi,GillNet,4878ecfea5c018b896b4e328e42ab34c,1,NA,NA,Alive,68,80,12,450,Male,January,2018,"Injured mouth, Mouth and nose bleeding profusely after death"
609,23-01-2018,HSDB64,Hydrophis schistosus,Dandi,GillNet,7aaffabe153af42bcd0f5a157b73b9e2,1,NA,NA,Alive,83.8,97.1,13.3,405,Male,January,2018,Injured mouth
610,23-01-2018,HSDB65,Hydrophis schistosus,Dandi,GillNet,4249a115ce054c03c7128a11bc664042,1,NA,NA,Alive,74.5,86.5,12,405,Male,January,2018,
611,23-01-2018,HSDB66,Hydrophis schistosus,Dandi,GillNet,4249a115ce054c03c7128a11bc664042,1,NA,NA,Alive,75.5,87,11.5,330,Male,January,2018,
612,23-01-2018,HSDB67,Hydrophis schistosus,Dandi,GillNet,d8dc9540b2f657231a8de0cd98fed534,1,NA,NA,Alive,67.5,79,11.5,260,Male,January,2018,Notch on bottom of tail
613,24-01-2018,HSDB68,Hydrophis schistosus,Dandi,GillNet,6522aa87fc8b27b04b925caad1473cbe,1,NA,NA,Alive,71,82,11,380,Male,January,2018,"Tail injury, healed"
614,24-01-2018,HSDB69,Hydrophis schistosus,Dandi,GillNet,a2c6d456360dccce0fd71bbe296a838d,1,NA,NA,Alive,72,82.2,10.2,235,Male,January,2018,
615,24-01-2018,HSDB70,Hydrophis schistosus,Dandi,GillNet,0582decadd093e969f139cd493a2aaa4,1,NA,NA,Alive,83.5,99,15.5,555,Male,January,2018,
616,25-01-2018,HSDB71,Hydrophis schistosus,Dandi,GillNet,69ba884f87bbc72bcf70e9c7a34969d3,1,NA,NA,Alive,74,84.5,10.5,405,Male,January,2018,
617,26-01-2018,HSDB72,Hydrophis schistosus,Dandi,GillNet,83b47babb40efa563cd22a16b886184e,1,NA,NA,Alive,61,69.9,8.9,275,Female,January,2018,Head injury
618,26-01-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,January,2018,
619,26-01-2018,HSDB73,Hydrophis schistosus,Dandi,GillNet,247456a6ebaebb0cd7f631cf53974f8e,1,NA,NA,Alive,54,62.5,8.5,180,Male,January,2018,Almost completed molting
620,26-01-2018,HCMT21,Hydrophis curtus,Malvan,,,NA,NA,NA,Dead,58.5,64.5,6,200,Female,January,2018,"2 large notches on tail, found near evening auction, possibly discarded from trawler"
621,27-01-2018,HSDB74,Hydrophis schistosus,Dandi,GillNet,18cdeac8d9b655aa1731abb9f2da4fd2,1,NA,0.5,Alive,67.5,76.9,9.4,140,Male,January,2018,Bad head injury. Skull/jaw dislocated
622,27-01-2018,HSDB75,Hydrophis schistosus,Dandi,GillNet,88c07778967874d43f9a1a0daca77521,1,NA,0.33,Alive,93.5,105.1,11.6,840,Female,January,2018,"Gravid, slight bleeding from mouth"
623,27-01-2018,HSDB76,Hydrophis schistosus,Dandi,GillNet,ad404a266fd59ae5499776350c9ea8ad,1,NA,1,Alive,89,101.6,12.6,440,Male,January,2018,"Boat length 18 feet, bleeding from mouth, healed wounds on mid body"
624,27-01-2018,HSDB77,Hydrophis schistosus,Dandi,GillNet,9d15ca3434c8fe5e7e6df2e25d348654,1,NA,1,Alive,62.7,73.2,10.5,245,Male,January,2018,
625,27-01-2018,HSDB78,Hydrophis schistosus,Dandi,GillNet,a2053abc247ac439f22227f7c5306abe,1,NA,0.5,Alive,60,69.5,9.5,345,Female,January,2018,Moutling
626,27-01-2018,HSDB79,Hydrophis schistosus,Dandi,,,NA,NA,NA,Alive,68.9,78.5,10.4,265,Male,January,2018,Found on beach
627,27-01-2018,HSDB80,Hydrophis schistosus,Dandi,GillNet,2bd8560ba72a73a96731b9b1ae338c73,1,NA,0.25,Alive,55.6,63.2,7.6,220,Female,January,2018,
628,27-01-2018,-,Hydrophis schistosus,Dandi,GillNet,ad404a266fd59ae5499776350c9ea8ad,1,NA,1,Alive,NA,NA,NA,NA,,January,2018,Released by tourist before measurement
629,28-01-2018,HSMT04,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,2,NA,2.75,Alive,96,108.1,12.1,650,Female,January,2018,Gravid?
630,28-01-2018,HSMT05,Hydrophis schistosus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,2,NA,2.75,Alive,76.5,86,9.5,280,Male,January,2018,
631,28-01-2018,HCMT22,Hydrophis curtus,Malvan,Trawler,40d0c16edb9a34297db4a1100a4b446b,2,NA,2.75,Dead,58.5,67.5,9,250,Male,January,2018,Stomach Empty
632,28-01-2018,HSDB81,Hydrophis schistosus,Dandi,GillNet,,1,NA,NA,Alive,79.7,92.2,12.5,535,Male,January,2018,Bought by Asif
633,28-01-2018,HSDB82,Hydrophis schistosus,Dandi,GillNet,,1,NA,NA,Alive,64.5,72.5,8,270,Female,January,2018,Bought by Asif
634,28-01-2018,HSDB83,Hydrophis schistosus,Dandi,GillNet,,1,NA,NA,Alive,67.5,76.7,9.2,280,Male,January,2018,Bought by Asif
635,31-01-2018,HSDB84,Hydrophis schistosus,Dandi,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,8,Alive,60.9,70,9.9,180,Male,January,2018,
636,02-02-2018,HSDB85,Hydrophis schistosus,Dandi,GillNet,b156f26f51eb073fc6c9b6a4cd5f7b2e,1,NA,0.333333333,Alive,78.3,91.4,13.1,455,Male,February,2018,
637,02-02-2018,HSDB86,Hydrophis schistosus,Dandi,GillNet,b156f26f51eb073fc6c9b6a4cd5f7b2e,1,NA,0.333333333,Alive,57.2,67.5,10.3,215,Male,February,2018,Notch on tail
638,02-02-2018,HSDB87,Hydrophis schistosus,Dandi,Rampan,8ebc9ee1a250d4d72c10491cfa6948aa,1,NA,12,Alive,55.7,64.1,8.4,150,Male,February,2018,Sluggish. Gut content was stuck inside him for a while
639,02-02-2018,HSDB88,Hydrophis schistosus,Dandi,GillNet,b156f26f51eb073fc6c9b6a4cd5f7b2e,1,NA,0.333333333,Alive,64,74.6,10.6,245,Male,February,2018,
640,02-02-2018,HSDB89,Hydrophis schistosus,Dandi,GillNet,9643f5efee2d3f83697e35e7b17570a9,1,NA,2,Alive,62,71.4,9.4,395,Male,February,2018,Injured mouth. Tip of tail bleeding during measurement
641,02-02-2018,HSDB90,Hydrophis schistosus,Dandi,GillNet,9643f5efee2d3f83697e35e7b17570a9,1,NA,2,Dead,77.4,89.9,12.5,250,Male,February,2018,No sign of injury. Blood plasme cloudy
642,03-02-2018,HSDB91,Hydrophis schistosus,Dandi,GillNet,1b2f303e79f8b29eeb718aa1bb13eef3,1,NA,1,Alive,63.5,72.6,9.1,310,Female,February,2018,"Injured neck. Released early
"
643,03-02-2018,HSDB92,Hydrophis schistosus,Dandi,GillNet,b156f26f51eb073fc6c9b6a4cd5f7b2e,1,NA,0.166666667,Alive,68.2,78.8,10.6,265,Male,February,2018,Released early
644,03-02-2018,HSDB93,Hydrophis schistosus,Dandi,GillNet,62dbd4c5e9b5d6ebdbc06d83190cd8ff,1,NA,0.5,Alive,90.5,104.1,13.6,415,Male,February,2018,"Went to Aachra to fish. Sluggish, injured mouth and head. Released early"
645,03-02-2018,HSMT06,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,63.4,72.7,9.3,260,Female,February,2018,
646,03-02-2018,HSMT07,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,57.2,67.8,10.6,220,Male,February,2018,
647,03-02-2018,HSMT08,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,54.9,64.5,9.6,235,Male,February,2018,
648,03-02-2018,HSMT09,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,64,73.5,9.5,275,Male,February,2018,
649,03-02-2018,HSMT10,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Dead,87,99.5,12.5,275,Male,February,2018,"Mouth bleeding, skull felt broken/fractured"
650,03-02-2018,HSMT11,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Dead,77.5,87.7,10.2,215,Female,February,2018,
651,03-02-2018,HSMT12,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,70.5,80.9,10.4,180,Male,February,2018,Sluggish and weak before death. Wounds/lacerations along the body. Neck swollen
652,03-02-2018,HSMT13,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,79,88.5,9.5,240,Female,February,2018,Internal bleeding. Lung was bloated with air
653,03-02-2018,HSMT14,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,68.4,79.3,10.9,515,Female,February,2018,Gravid
654,03-02-2018,HSMT15,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,83.3,93,9.7,520,Female,February,2018,Gravid
655,03-02-2018,HSMT16,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,88.8,101.2,12.4,390,Male,February,2018,"Very sluggish. With gut content but no regurgitation. Released after 36 hours. Still very sluggish, weak"
656,03-02-2018,HSMT17,Hydrophis schistosus,Malvan,Trawler,c5c3efa11eb39c8fd62bcf8d615f0337,4,NA,3,Alive,83.7,96.7,13,480,Male,February,2018,
657,03-02-2018,-,Hydrophis schistosus,Dandi,,,NA,NA,NA,Dead,NA,NA,NA,NA,,February,2018,Large bloated specimen
